,player_id,team,opponent_team,home,round,total_points
63,3,1,6.0,True,20.0,0.0
64,3,1,12.0,True,21.0,5.0
65,3,1,7.0,False,22.0,2.0
66,4,1,13.0,False,1.0,12.0
67,4,1,5.0,True,2.0,2.0
68,4,1,10.0,False,3.0,1.0
69,4,1,17.0,True,4.0,1.0
70,4,1,18.0,False,5.0,4.0
71,4,1,2.0,True,6.0,-3.0
72,4,1,12.0,False,7.0,0.0
73,4,1,3.0,True,8.0,0.0
74,4,1,15.0,False,9.0,0.0
75,4,1,7.0,True,10.0,0.0
76,4,1,20.0,True,11.0,0.0
77,4,1,9.0,False,12.0,0.0
78,4,1,16.0,True,13.0,0.0
79,4,1,14.0,False,14.0,0.0
80,4,1,4.0,True,15.0,0.0
81,4,1,19.0,False,16.0,2.0
82,4,1,11.0,True,17.0,1.0
83,4,1,8.0,False,18.0,6.0
84,4,1,3.0,False,19.0,1.0
85,4,1,6.0,True,20.0,0.0
86,4,1,12.0,True,21.0,6.0
87,4,1,7.0,False,22.0,1.0
88,5,1,13.0,False,1.0,8.0
89,5,1,5.0,True,2.0,2.0
90,5,1,10.0,False,3.0,1.0
91,5,1,17.0,True,4.0,0.0
92,5,1,18.0,False,5.0,1.0
93,5,1,2.0,True,6.0,1.0
94,5,1,12.0,False,7.0,2.0
95,5,1,3.0,True,8.0,6.0
96,5,1,15.0,False,9.0,1.0
97,5,1,7.0,True,10.0,7.0
98,5,1,20.0,True,11.0,2.0
99,5,1,9.0,False,12.0,0.0
100,5,1,16.0,True,13.0,0.0
101,5,1,14.0,False,14.0,0.0
102,5,1,4.0,True,15.0,0.0
103,5,1,19.0,False,16.0,2.0
104,5,1,11.0,True,17.0,0.0
105,5,1,8.0,False,18.0,0.0
106,5,1,3.0,False,19.0,2.0
107,5,1,6.0,True,20.0,0.0
108,5,1,12.0,True,21.0,15.0
109,5,1,7.0,False,22.0,2.0
110,6,1,13.0,False,1.0,7.0
111,6,1,5.0,True,2.0,2.0
112,6,1,10.0,False,3.0,1.0
113,6,1,17.0,True,4.0,0.0
114,6,1,18.0,False,5.0,0.0
115,6,1,2.0,True,6.0,0.0
116,6,1,12.0,False,7.0,0.0
117,6,1,3.0,True,8.0,0.0
118,6,1,15.0,False,9.0,0.0
119,6,1,7.0,True,10.0,0.0
120,6,1,20.0,True,11.0,0.0
121,6,1,9.0,False,12.0,0.0
122,6,1,16.0,True,13.0,0.0
123,6,1,14.0,False,14.0,0.0
124,6,1,4.0,True,15.0,0.0
125,6,1,19.0,False,16.0,0.0
126,6,1,11.0,True,17.0,0.0
127,6,1,8.0,False,18.0,0.0
128,6,1,3.0,False,19.0,0.0
129,6,1,6.0,True,20.0,0.0
130,6,1,12.0,True,21.0,0.0
131,6,1,7.0,False,22.0,0.0
132,7,1,13.0,False,1.0,0.0
133,7,1,5.0,True,2.0,0.0
134,7,1,10.0,False,3.0,0.0
135,7,1,17.0,True,4.0,0.0
136,7,1,18.0,False,5.0,0.0
137,7,1,2.0,True,6.0,0.0
138,7,1,12.0,False,7.0,0.0
139,7,1,3.0,True,8.0,0.0
140,7,1,15.0,False,9.0,0.0
141,7,1,7.0,True,10.0,0.0
142,7,1,20.0,True,11.0,0.0
143,7,1,9.0,False,12.0,0.0
144,7,1,16.0,True,13.0,0.0
145,7,1,14.0,False,14.0,0.0
146,7,1,4.0,True,15.0,0.0
147,7,1,19.0,False,16.0,0.0
148,7,1,11.0,True,17.0,0.0
149,7,1,8.0,False,18.0,0.0
150,7,1,3.0,False,19.0,0.0
151,7,1,6.0,True,20.0,0.0
152,7,1,12.0,True,21.0,0.0
153,7,1,7.0,False,22.0,0.0
154,8,1,13.0,False,1.0,0.0
155,8,1,5.0,True,2.0,0.0
156,8,1,10.0,False,3.0,0.0
157,8,1,17.0,True,4.0,0.0
158,8,1,18.0,False,5.0,0.0
159,8,1,2.0,True,6.0,0.0
160,8,1,12.0,False,7.0,0.0
161,8,1,3.0,True,8.0,0.0
162,8,1,15.0,False,9.0,0.0
163,8,1,7.0,True,10.0,0.0
164,8,1,20.0,True,11.0,0.0
165,8,1,9.0,False,12.0,0.0
166,8,1,16.0,True,13.0,0.0
167,8,1,14.0,False,14.0,0.0
168,8,1,4.0,True,15.0,0.0
169,8,1,19.0,False,16.0,0.0
170,8,1,11.0,True,17.0,0.0
171,8,1,8.0,False,18.0,0.0
172,8,1,3.0,False,19.0,0.0
173,8,1,6.0,True,20.0,0.0
174,8,1,12.0,True,21.0,0.0
175,8,1,7.0,False,22.0,0.0
176,9,1,13.0,False,1.0,0.0
177,9,1,5.0,True,2.0,0.0
178,9,1,10.0,False,3.0,0.0
179,9,1,17.0,True,4.0,0.0
180,9,1,18.0,False,5.0,0.0
181,9,1,2.0,True,6.0,0.0
182,9,1,12.0,False,7.0,0.0
183,9,1,3.0,True,8.0,0.0
184,9,1,15.0,False,9.0,0.0
185,9,1,7.0,True,10.0,0.0
186,9,1,20.0,True,11.0,0.0
187,9,1,9.0,False,12.0,0.0
188,9,1,16.0,True,13.0,0.0
189,9,1,14.0,False,14.0,0.0
190,9,1,4.0,True,15.0,0.0
191,9,1,19.0,False,16.0,0.0
192,9,1,11.0,True,17.0,0.0
193,9,1,8.0,False,18.0,0.0
194,9,1,3.0,False,19.0,0.0
195,9,1,6.0,True,20.0,0.0
196,9,1,12.0,True,21.0,0.0
197,9,1,7.0,False,22.0,0.0
198,10,1,13.0,False,1.0,0.0
199,10,1,5.0,True,2.0,0.0
200,10,1,10.0,False,3.0,0.0
201,10,1,17.0,True,4.0,0.0
202,10,1,18.0,False,5.0,0.0
203,10,1,2.0,True,6.0,0.0
204,10,1,12.0,False,7.0,0.0
205,10,1,3.0,True,8.0,0.0
206,10,1,15.0,False,9.0,0.0
207,10,1,7.0,True,10.0,0.0
208,10,1,20.0,True,11.0,0.0
209,10,1,9.0,False,12.0,1.0
210,10,1,16.0,True,13.0,0.0
211,10,1,14.0,False,14.0,0.0
212,10,1,4.0,True,15.0,0.0
213,10,1,19.0,False,16.0,0.0
214,10,1,11.0,True,17.0,0.0
215,10,1,8.0,False,18.0,0.0
216,10,1,3.0,False,19.0,0.0
217,10,1,6.0,True,20.0,0.0
218,10,1,12.0,True,21.0,0.0
219,10,1,7.0,False,22.0,0.0
220,11,1,13.0,False,1.0,6.0
221,11,1,5.0,True,2.0,6.0
222,11,1,10.0,False,3.0,5.0
223,11,1,17.0,True,4.0,9.0
224,11,1,18.0,False,5.0,13.0
225,11,1,2.0,True,6.0,5.0
226,11,1,12.0,False,7.0,9.0
227,11,1,3.0,True,8.0,2.0
228,11,1,15.0,False,9.0,2.0
229,11,1,7.0,True,10.0,2.0
230,11,1,20.0,True,11.0,8.0
231,11,1,9.0,False,12.0,2.0
232,11,1,16.0,True,13.0,5.0
233,11,1,14.0,False,14.0,13.0
234,11,1,4.0,True,15.0,2.0
235,11,1,19.0,False,16.0,12.0
236,11,1,11.0,True,17.0,2.0
237,11,1,8.0,False,18.0,2.0
238,11,1,3.0,False,19.0,7.0
239,11,1,6.0,True,20.0,9.0
240,11,1,12.0,True,21.0,2.0
241,11,1,7.0,False,22.0,4.0
242,12,1,13.0,False,1.0,0.0
243,12,1,5.0,True,2.0,8.0
244,12,1,10.0,False,3.0,1.0
245,12,1,17.0,True,4.0,5.0
246,12,1,18.0,False,5.0,0.0
247,12,1,2.0,True,6.0,0.0
248,12,1,12.0,False,7.0,0.0
249,12,1,3.0,True,8.0,0.0
250,12,1,15.0,False,9.0,1.0
251,12,1,7.0,True,10.0,5.0
252,12,1,20.0,True,11.0,4.0
253,12,1,9.0,False,12.0,2.0
254,12,1,16.0,True,13.0,12.0
255,12,1,14.0,False,14.0,2.0
256,12,1,4.0,True,15.0,7.0
257,12,1,19.0,False,16.0,0.0
258,12,1,11.0,True,17.0,0.0
259,12,1,8.0,False,18.0,1.0
260,12,1,3.0,False,19.0,1.0
261,12,1,6.0,True,20.0,1.0
262,12,1,12.0,True,21.0,2.0
263,12,1,7.0,False,22.0,4.0
264,13,1,13.0,False,1.0,0.0
265,13,1,5.0,True,2.0,0.0
266,13,1,10.0,False,3.0,0.0
267,13,1,17.0,True,4.0,0.0
268,13,1,18.0,False,5.0,0.0
269,13,1,2.0,True,6.0,0.0
270,13,1,12.0,False,7.0,0.0
271,13,1,3.0,True,8.0,0.0
272,13,1,15.0,False,9.0,0.0
273,13,1,7.0,True,10.0,0.0
274,13,1,20.0,True,11.0,0.0
275,13,1,9.0,False,12.0,0.0
276,13,1,16.0,True,13.0,0.0
277,13,1,14.0,False,14.0,0.0
278,13,1,4.0,True,15.0,0.0
279,13,1,19.0,False,16.0,0.0
280,13,1,11.0,True,17.0,0.0
281,13,1,8.0,False,18.0,0.0
282,13,1,3.0,False,19.0,0.0
283,13,1,6.0,True,20.0,0.0
284,13,1,12.0,True,21.0,0.0
285,13,1,7.0,False,22.0,0.0
286,14,1,13.0,False,1.0,7.0
287,14,1,5.0,True,2.0,3.0
288,14,1,10.0,False,3.0,1.0
289,14,1,17.0,True,4.0,3.0
290,14,1,18.0,False,5.0,2.0
291,14,1,2.0,True,6.0,2.0
292,14,1,12.0,False,7.0,3.0
293,14,1,3.0,True,8.0,6.0
294,14,1,15.0,False,9.0,2.0
295,14,1,7.0,True,10.0,1.0
296,14,1,20.0,True,11.0,4.0
297,14,1,9.0,False,12.0,2.0
298,14,1,16.0,True,13.0,9.0
299,14,1,14.0,False,14.0,3.0
300,14,1,4.0,True,15.0,3.0
301,14,1,19.0,False,16.0,3.0
302,14,1,11.0,True,17.0,2.0
303,14,1,8.0,False,18.0,6.0
304,14,1,3.0,False,19.0,3.0
305,14,1,6.0,True,20.0,1.0
306,14,1,12.0,True,21.0,9.0
307,14,1,7.0,False,22.0,2.0
308,15,1,13.0,False,1.0,0.0
309,15,1,5.0,True,2.0,0.0
310,15,1,10.0,False,3.0,0.0
311,15,1,17.0,True,4.0,0.0
312,15,1,18.0,False,5.0,2.0
313,15,1,2.0,True,6.0,0.0
314,15,1,12.0,False,7.0,0.0
315,15,1,3.0,True,8.0,0.0
316,15,1,15.0,False,9.0,0.0
317,15,1,7.0,True,10.0,0.0
318,15,1,20.0,True,11.0,2.0
319,15,1,9.0,False,12.0,2.0
320,15,1,16.0,True,13.0,2.0
321,15,1,14.0,False,14.0,6.0
322,15,1,4.0,True,15.0,5.0
323,15,1,19.0,False,16.0,2.0
324,15,1,11.0,True,17.0,1.0
325,15,1,8.0,False,18.0,0.0
326,15,1,3.0,False,19.0,2.0
327,15,1,6.0,True,20.0,3.0
328,15,1,12.0,True,21.0,3.0
329,15,1,7.0,False,22.0,2.0
330,16,1,13.0,False,1.0,2.0
331,16,1,5.0,True,2.0,0.0
332,16,1,10.0,False,3.0,1.0
333,16,1,17.0,True,4.0,1.0
334,16,1,18.0,False,5.0,0.0
335,16,1,2.0,True,6.0,0.0
336,16,1,12.0,False,7.0,0.0
337,16,1,3.0,True,8.0,0.0
338,16,1,15.0,False,9.0,0.0
339,16,1,7.0,True,10.0,0.0
340,16,1,20.0,True,11.0,0.0
341,16,1,9.0,False,12.0,0.0
342,16,1,16.0,True,13.0,0.0
343,16,1,14.0,False,14.0,0.0
344,16,1,4.0,True,15.0,0.0
345,16,1,19.0,False,16.0,0.0
346,16,1,11.0,True,17.0,0.0
347,16,1,8.0,False,18.0,0.0
348,16,1,3.0,False,19.0,0.0
349,16,1,6.0,True,20.0,0.0
350,16,1,12.0,True,21.0,0.0
351,16,1,7.0,False,22.0,0.0
352,17,8,7.0,False,1.0,0.0
353,17,8,18.0,True,2.0,0.0
354,17,8,2.0,False,3.0,1.0
355,17,8,20.0,True,4.0,9.0
356,17,8,3.0,False,5.0,2.0
357,17,8,15.0,True,6.0,1.0
358,17,8,11.0,True,7.0,2.0
359,17,8,5.0,False,8.0,2.0
360,17,8,19.0,True,9.0,3.0
361,17,8,4.0,False,10.0,2.0
362,17,8,17.0,True,11.0,2.0
363,17,8,16.0,False,12.0,1.0
364,17,8,14.0,True,13.0,1.0
365,17,8,9.0,False,14.0,2.0
366,17,8,10.0,False,15.0,2.0
367,17,8,6.0,True,16.0,2.0
368,17,8,12.0,False,17.0,2.0
369,17,8,1.0,True,18.0,1.0
370,17,8,5.0,True,19.0,0.0
371,17,8,13.0,False,20.0,0.0
372,17,8,11.0,False,21.0,0.0
373,17,8,4.0,True,22.0,0.0
374,18,1,13.0,False,1.0,2.0
375,18,1,5.0,True,2.0,0.0
376,18,1,10.0,False,3.0,2.0
377,18,1,17.0,True,4.0,1.0
378,18,1,18.0,False,5.0,2.0
379,18,1,2.0,True,6.0,1.0
380,18,1,12.0,False,7.0,1.0
381,18,1,3.0,True,8.0,3.0
382,18,1,15.0,False,9.0,2.0
383,18,1,7.0,True,10.0,5.0
384,18,1,20.0,True,11.0,0.0
385,18,1,9.0,False,12.0,0.0
386,18,1,16.0,True,13.0,0.0
387,18,1,14.0,False,14.0,2.0
388,18,1,4.0,True,15.0,2.0
389,18,1,19.0,False,16.0,2.0
390,18,1,11.0,True,17.0,0.0
391,18,1,8.0,False,18.0,3.0
392,18,1,3.0,False,19.0,2.0
393,18,1,6.0,True,20.0,0.0
394,18,1,12.0,True,21.0,3.0
395,18,1,7.0,False,22.0,2.0
396,19,1,13.0,False,1.0,0.0
397,19,1,5.0,True,2.0,1.0
398,19,1,10.0,False,3.0,6.0
399,19,1,17.0,True,4.0,2.0
400,19,1,18.0,False,5.0,1.0
401,19,1,2.0,True,6.0,1.0
402,19,1,12.0,False,7.0,1.0
403,19,1,3.0,True,8.0,1.0
404,19,1,15.0,False,9.0,0.0
405,19,1,7.0,True,10.0,0.0
406,19,1,20.0,True,11.0,3.0
407,19,1,9.0,False,12.0,2.0
408,19,1,16.0,True,13.0,1.0
409,19,1,14.0,False,14.0,1.0
410,19,1,4.0,True,15.0,2.0
411,19,1,19.0,False,16.0,2.0
412,19,1,11.0,True,17.0,2.0
413,19,1,8.0,False,18.0,3.0
414,19,1,3.0,False,19.0,1.0
415,19,1,6.0,True,20.0,1.0
416,19,1,12.0,True,21.0,3.0
417,19,1,7.0,False,22.0,1.0
418,20,1,13.0,False,1.0,0.0
419,20,1,5.0,True,2.0,0.0
420,20,1,10.0,False,3.0,0.0
421,20,1,17.0,True,4.0,0.0
422,20,1,18.0,False,5.0,0.0
423,20,1,2.0,True,6.0,0.0
424,20,1,12.0,False,7.0,0.0
425,20,1,3.0,True,8.0,0.0
426,20,1,15.0,False,9.0,0.0
427,20,1,7.0,True,10.0,0.0
428,20,1,20.0,True,11.0,0.0
429,20,1,9.0,False,12.0,0.0
430,20,1,16.0,True,13.0,0.0
431,20,1,14.0,False,14.0,0.0
432,20,1,4.0,True,15.0,0.0
433,20,1,19.0,False,16.0,0.0
434,20,1,11.0,True,17.0,0.0
435,20,1,8.0,False,18.0,0.0
436,20,1,3.0,False,19.0,0.0
437,20,1,6.0,True,20.0,0.0
438,20,1,12.0,True,21.0,0.0
439,20,1,7.0,False,22.0,0.0
440,21,1,13.0,False,1.0,3.0
441,21,1,5.0,True,2.0,2.0
442,21,1,10.0,False,3.0,2.0
443,21,1,17.0,True,4.0,7.0
444,21,1,18.0,False,5.0,1.0
445,21,1,2.0,True,6.0,4.0
446,21,1,12.0,False,7.0,2.0
447,21,1,3.0,True,8.0,3.0
448,21,1,15.0,False,9.0,2.0
449,21,1,7.0,True,10.0,1.0
450,21,1,20.0,True,11.0,2.0
451,21,1,9.0,False,12.0,2.0
452,21,1,16.0,True,13.0,1.0
453,21,1,14.0,False,14.0,2.0
454,21,1,4.0,True,15.0,0.0
455,21,1,19.0,False,16.0,1.0
456,21,1,11.0,True,17.0,2.0
457,21,1,8.0,False,18.0,0.0
458,21,1,3.0,False,19.0,0.0
459,21,1,6.0,True,20.0,1.0
460,21,1,12.0,True,21.0,1.0
461,21,1,7.0,False,22.0,1.0
462,22,2,17.0,False,1.0,1.0
463,22,2,3.0,True,2.0,4.0
464,22,2,8.0,True,3.0,1.0
465,22,2,7.0,False,4.0,0.0
466,22,2,19.0,True,5.0,1.0
467,22,2,1.0,False,6.0,0.0
468,22,2,5.0,True,7.0,0.0
469,22,2,14.0,False,8.0,0.0
470,22,2,4.0,True,9.0,0.0
471,22,2,11.0,False,10.0,0.0
472,22,2,10.0,True,11.0,0.0
473,22,2,20.0,False,12.0,0.0
474,22,2,13.0,True,13.0,0.0
475,22,2,12.0,False,14.0,0.0
476,22,2,6.0,False,15.0,6.0
477,22,2,9.0,True,16.0,0.0
478,22,2,15.0,False,17.0,0.0
479,22,2,16.0,True,18.0,0.0
480,22,2,14.0,True,19.0,6.0
481,22,2,18.0,False,20.0,1.0
482,22,2,5.0,False,21.0,0.0
483,22,2,11.0,True,22.0,0.0
484,23,2,17.0,False,1.0,0.0
485,23,2,3.0,True,2.0,0.0
486,23,2,8.0,True,3.0,0.0
487,23,2,7.0,False,4.0,0.0
488,23,2,19.0,True,5.0,0.0
489,23,2,1.0,False,6.0,0.0
490,23,2,5.0,True,7.0,0.0
491,23,2,14.0,False,8.0,0.0
492,23,2,4.0,True,9.0,0.0
493,23,2,11.0,False,10.0,0.0
494,23,2,10.0,True,11.0,0.0
495,23,2,20.0,False,12.0,0.0
496,23,2,13.0,True,13.0,0.0
497,23,2,12.0,False,14.0,0.0
498,23,2,6.0,False,15.0,0.0
499,23,2,9.0,True,16.0,0.0
500,23,2,15.0,False,17.0,0.0
501,23,2,16.0,True,18.0,0.0
502,23,2,14.0,True,19.0,0.0
503,23,2,18.0,False,20.0,0.0
504,23,2,5.0,False,21.0,0.0
505,23,2,11.0,True,22.0,0.0
506,24,2,17.0,False,1.0,1.0
507,24,2,3.0,True,2.0,1.0
508,24,2,8.0,True,3.0,6.0
509,24,2,7.0,False,4.0,1.0
510,24,2,19.0,True,5.0,6.0
511,24,2,1.0,False,6.0,1.0
512,24,2,5.0,True,7.0,0.0
513,24,2,14.0,False,8.0,0.0
514,24,2,4.0,True,9.0,0.0
515,24,2,11.0,False,10.0,0.0
516,24,2,10.0,True,11.0,0.0
517,24,2,20.0,False,12.0,1.0
518,24,2,13.0,True,13.0,0.0
519,24,2,12.0,False,14.0,0.0
520,24,2,6.0,False,15.0,0.0
521,24,2,9.0,True,16.0,0.0
522,24,2,15.0,False,17.0,0.0
523,24,2,16.0,True,18.0,0.0
524,24,2,14.0,True,19.0,0.0
525,24,2,18.0,False,20.0,0.0
526,24,2,5.0,False,21.0,1.0
527,24,2,11.0,True,22.0,0.0
528,25,2,17.0,False,1.0,0.0
529,25,2,3.0,True,2.0,0.0
530,25,2,8.0,True,3.0,0.0
531,25,2,7.0,False,4.0,0.0
532,25,2,19.0,True,5.0,0.0
533,25,2,1.0,False,6.0,0.0
534,25,2,5.0,True,7.0,0.0
535,25,2,14.0,False,8.0,0.0
536,25,2,4.0,True,9.0,0.0
537,25,2,11.0,False,10.0,0.0
538,25,2,10.0,True,11.0,0.0
539,25,2,20.0,False,12.0,0.0
540,25,2,13.0,True,13.0,0.0
541,25,2,12.0,False,14.0,0.0
542,25,2,6.0,False,15.0,0.0
543,25,2,9.0,True,16.0,0.0
544,25,2,15.0,False,17.0,0.0
545,25,2,16.0,True,18.0,1.0
546,25,2,14.0,True,19.0,6.0
547,25,2,18.0,False,20.0,1.0
548,25,2,5.0,False,21.0,2.0
549,25,2,11.0,True,22.0,0.0
550,26,2,17.0,False,1.0,1.0
551,26,2,3.0,True,2.0,0.0
552,26,2,8.0,True,3.0,0.0
553,26,2,7.0,False,4.0,0.0
554,26,2,19.0,True,5.0,0.0
555,26,2,1.0,False,6.0,0.0
556,26,2,5.0,True,7.0,0.0
557,26,2,14.0,False,8.0,0.0
558,26,2,4.0,True,9.0,0.0
559,26,2,11.0,False,10.0,0.0
560,26,2,10.0,True,11.0,1.0
561,26,2,20.0,False,12.0,0.0
562,26,2,13.0,True,13.0,0.0
563,26,2,12.0,False,14.0,0.0
564,26,2,6.0,False,15.0,0.0
565,26,2,9.0,True,16.0,0.0
566,26,2,15.0,False,17.0,1.0
567,26,2,16.0,True,18.0,0.0
568,26,2,14.0,True,19.0,0.0
569,26,2,18.0,False,20.0,1.0
570,26,2,5.0,False,21.0,1.0
571,26,2,11.0,True,22.0,0.0
572,27,2,17.0,False,1.0,0.0
573,27,2,3.0,True,2.0,0.0
574,27,2,8.0,True,3.0,0.0
575,27,2,7.0,False,4.0,0.0
576,27,2,19.0,True,5.0,0.0
577,27,2,1.0,False,6.0,0.0
578,27,2,5.0,True,7.0,0.0
579,27,2,14.0,False,8.0,0.0
580,27,2,4.0,True,9.0,0.0
581,27,2,11.0,False,10.0,0.0
582,27,2,10.0,True,11.0,0.0
583,27,2,20.0,False,12.0,2.0
584,27,2,13.0,True,13.0,0.0
585,27,2,12.0,False,14.0,0.0
586,27,2,6.0,False,15.0,0.0
587,27,2,9.0,True,16.0,0.0
588,27,2,15.0,False,17.0,0.0
589,27,2,16.0,True,18.0,0.0
590,27,2,14.0,True,19.0,0.0
591,27,2,18.0,False,20.0,0.0
592,27,2,5.0,False,21.0,1.0
593,27,2,11.0,True,22.0,0.0
594,28,2,17.0,False,1.0,2.0
595,28,2,3.0,True,2.0,0.0
596,28,2,8.0,True,3.0,0.0
597,28,2,7.0,False,4.0,1.0
598,28,2,19.0,True,5.0,0.0
599,28,2,1.0,False,6.0,1.0
600,28,2,5.0,True,7.0,2.0
601,28,2,14.0,False,8.0,11.0
602,28,2,4.0,True,9.0,1.0
603,28,2,11.0,False,10.0,0.0
604,28,2,10.0,True,11.0,1.0
605,28,2,20.0,False,12.0,0.0
606,28,2,13.0,True,13.0,14.0
607,28,2,12.0,False,14.0,2.0
608,28,2,6.0,False,15.0,1.0
609,28,2,9.0,True,16.0,0.0
610,28,2,15.0,False,17.0,0.0
611,28,2,16.0,True,18.0,1.0
612,28,2,14.0,True,19.0,8.0
613,28,2,18.0,False,20.0,2.0
614,28,2,5.0,False,21.0,1.0
615,28,2,11.0,True,22.0,0.0
616,29,2,17.0,False,1.0,2.0
617,29,2,3.0,True,2.0,6.0
618,29,2,8.0,True,3.0,3.0
619,29,2,7.0,False,4.0,1.0
620,29,2,19.0,True,5.0,2.0
621,29,2,1.0,False,6.0,6.0
622,29,2,5.0,True,7.0,2.0
623,29,2,14.0,False,8.0,7.0
624,29,2,4.0,True,9.0,13.0
625,29,2,11.0,False,10.0,1.0
626,29,2,10.0,True,11.0,0.0
627,29,2,20.0,False,12.0,0.0
628,29,2,13.0,True,13.0,6.0
629,29,2,12.0,False,14.0,9.0
630,29,2,6.0,False,15.0,2.0
631,29,2,9.0,True,16.0,6.0
632,29,2,15.0,False,17.0,0.0
633,29,2,16.0,True,18.0,8.0
634,29,2,14.0,True,19.0,6.0
635,29,2,18.0,False,20.0,1.0
636,29,2,5.0,False,21.0,13.0
637,29,2,11.0,True,22.0,0.0
638,30,2,17.0,False,1.0,2.0
639,30,2,3.0,True,2.0,2.0
640,30,2,8.0,True,3.0,6.0
641,30,2,7.0,False,4.0,0.0
642,30,2,19.0,True,5.0,3.0
643,30,2,1.0,False,6.0,5.0
644,30,2,5.0,True,7.0,7.0
645,30,2,14.0,False,8.0,9.0
646,30,2,4.0,True,9.0,2.0
647,30,2,11.0,False,10.0,1.0
648,30,2,10.0,True,11.0,1.0
649,30,2,20.0,False,12.0,2.0
650,30,2,13.0,True,13.0,8.0
651,30,2,12.0,False,14.0,4.0
652,30,2,6.0,False,15.0,0.0
653,30,2,9.0,True,16.0,2.0
654,30,2,15.0,False,17.0,2.0
655,30,2,16.0,True,18.0,1.0
656,30,2,14.0,True,19.0,3.0
657,30,2,18.0,False,20.0,1.0
658,30,2,5.0,False,21.0,0.0
659,30,2,11.0,True,22.0,0.0
660,31,2,17.0,False,1.0,7.0
661,31,2,3.0,True,2.0,2.0
662,31,2,8.0,True,3.0,6.0
663,31,2,7.0,False,4.0,2.0
664,31,2,19.0,True,5.0,3.0
665,31,2,1.0,False,6.0,10.0
666,31,2,5.0,True,7.0,8.0
667,31,2,14.0,False,8.0,1.0
668,31,2,4.0,True,9.0,2.0
669,31,2,11.0,False,10.0,2.0
670,31,2,10.0,True,11.0,5.0
671,31,2,20.0,False,12.0,2.0
672,31,2,13.0,True,13.0,3.0
673,31,2,12.0,False,14.0,2.0
674,31,2,6.0,False,15.0,2.0
675,31,2,9.0,True,16.0,1.0
676,31,2,15.0,False,17.0,2.0
677,31,2,16.0,True,18.0,1.0
678,31,2,14.0,True,19.0,0.0
679,31,2,18.0,False,20.0,0.0
680,31,2,5.0,False,21.0,0.0
681,31,2,11.0,True,22.0,0.0
682,32,2,17.0,False,1.0,0.0
683,32,2,3.0,True,2.0,0.0
684,32,2,8.0,True,3.0,0.0
685,32,2,7.0,False,4.0,0.0
686,32,2,19.0,True,5.0,0.0
687,32,2,1.0,False,6.0,0.0
688,32,2,5.0,True,7.0,0.0
689,32,2,14.0,False,8.0,0.0
690,32,2,4.0,True,9.0,0.0
691,32,2,11.0,False,10.0,0.0
692,32,2,10.0,True,11.0,0.0
693,32,2,20.0,False,12.0,0.0
694,32,2,13.0,True,13.0,0.0
695,32,2,12.0,False,14.0,0.0
696,32,2,6.0,False,15.0,0.0
