id,name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,position
1,Petr_Cech_1,0,42,0,0,0,24,0,2,31,0,0,0,0,1,0,2,0,4.7,47,0,90,0,0,13,0,0,0,0,9,0,1,6,70767,0,0,0,2,0,0,3,0,0,0,50,TRUE,0,0,1,1
1,Petr_Cech_1,0,35,0,0,0,26,0,1,25,0,0,0,0,14,0,3,0,5.3,53,0,90,0,0,6,0,0,0,0,8,0,2,8,90038,0,0,0,2,3,0,3,188,6059,5871,50,FALSE,0,0,1,1
1,Petr_Cech_1,0,24,0,0,0,17,0,0,20,0,0,0,0,21,0,1,0,2.8,27.8,0,90,0,0,19,0,0,0,0,10,0,3,4,107301,0,0,0,1,3,0,3,8540,19550,11010,50,TRUE,0,0,1,1
1,Petr_Cech_1,0,38,0,0,0,8,0,0,24,0,0,0,2,33,0,2,0,0.2,2.4,0,90,0,0,5,0,0,0,0,8,0,4,1,123566,0,0,0,3,2,0,1,9582,19332,9750,50,FALSE,0,0,1,1
1,Petr_Cech_1,0,33,0,0,0,13,0,2,23,0,0,0,0,46,0,1,0,1.4,14.2,0,90,0,0,15,0,0,0,0,13,0,5,1,123310,0,0,0,2,1,0,2,-3297,8837,12134,50,FALSE,0,0,1,1
1,Petr_Cech_1,0,33,0,0,3,36,1,2,23,0,0,0,0,51,0,0,0,4.3,43.4,0,90,0,0,8,0,0,0,0,9,0,6,6,124787,0,1,0,0,2,0,11,-797,6593,7390,50,TRUE,0,0,1,1
1,Petr_Cech_1,0,18,0,0,0,6,0,1,7,0,0,0,0,61,0,0,0,1.7,17.2,0,45,0,0,18,0,0,0,0,5,0,7,1,138891,0,0,0,0,2,0,1,9392,13595,4203,50,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,107912,0,0,0,5,1,0,0,-28910,924,29834,50,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,92724,0,0,0,1,3,0,0,-16395,336,16731,50,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,90783,0,0,0,2,2,0,0,-2999,1139,4138,50,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,87892,0,0,0,1,1,0,0,-3439,565,4004,50,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,12,0,85826,0,0,0,1,1,0,0,-2784,879,3663,50,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,83590,0,0,0,2,1,0,0,-2721,457,3178,49,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,14,0,82400,0,0,0,2,4,0,0,-1529,210,1739,49,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,15,0,81015,0,0,0,2,2,0,0,-1607,188,1795,49,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,80100,0,0,0,0,1,0,0,-1317,604,1921,49,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,17,0,78349,0,0,0,2,3,0,0,-2094,299,2393,49,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,77315,0,0,0,1,3,0,0,-1474,281,1755,49,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,0,76135,0,0,0,1,1,0,0,-1490,239,1729,49,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,20,0,75199,0,0,0,1,5,0,0,-1274,193,1467,48,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0,74203,0,0,0,1,4,0,0,-1289,249,1538,48,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,22,0,73210,0,0,0,0,1,0,0,-1560,308,1868,48,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,23,0,72299,0,0,0,0,2,0,0,-1218,146,1364,48,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,0,71912,0,0,0,1,2,0,0,-814,304,1118,48,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,25,0,71563,0,0,0,1,3,0,0,-488,115,603,48,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,26,0,71372,0,0,0,2,1,0,0,-568,269,837,48,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,27,0,71363,0,0,0,0,2,0,0,-552,322,874,48,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28,0,71180,0,0,0,1,5,0,0,-210,88,298,48,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,29,0,70975,0,0,0,1,1,0,0,-321,79,400,48,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,30,0,70799,0,0,0,0,2,0,0,-333,65,398,48,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,32,0,70711,0,0,0,0,2,0,0,-203,114,317,48,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,33,0,70804,0,0,0,0,1,0,0,-88,157,245,47,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,34,0,70833,0,0,0,1,0,0,0,-100,132,232,47,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,35,0,71001,0,0,0,1,3,0,0,-33,271,304,47,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,35,0,71001,0,0,0,3,2,0,0,-33,271,304,47,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,36,0,70940,0,0,0,0,3,0,0,-140,109,249,47,FALSE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,0,70944,0,0,0,1,1,0,0,-112,114,226,47,TRUE,0,0,1,1
1,Petr_Cech_1,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,38,0,71135,0,0,0,3,1,0,0,25,272,247,47,FALSE,0,0,1,1
2,Bernd_Leno_2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,110646,0,0,0,2,0,0,0,0,0,0,50,TRUE,0,0,1,1
2,Bernd_Leno_2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,107349,0,0,0,2,3,0,0,-14370,1857,16227,50,FALSE,0,0,1,1
2,Bernd_Leno_2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,92305,0,0,0,1,3,0,0,-17771,1103,18874,49,TRUE,0,0,1,1
2,Bernd_Leno_2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,82858,0,0,0,3,2,0,0,-11562,500,12062,49,FALSE,0,0,1,1
2,Bernd_Leno_2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,77555,0,0,0,2,1,0,0,-7085,754,7839,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,74131,0,0,0,0,2,0,0,-4376,353,4729,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,18,0,0,0,11,0,2,12,0,0,0,0,61,0,0,0,2.6,26.4,0,42,0,0,18,0,0,0,0,3,0,7,3,70906,0,0,0,0,2,0,2,-3790,180,3970,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,33,0,0,0,19,0,1,25,0,0,0,0,74,0,1,0,2.2,21.6,0,90,0,0,9,0,0,0,0,17,0,8,3,85008,0,0,0,5,1,0,3,11531,13379,1848,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,26,0,0,0,13,0,1,21,0,0,0,0,81,0,1,0,1.6,16.2,0,90,0,0,11,0,0,0,0,11,0,9,2,90965,0,0,0,1,3,0,2,4917,8112,3195,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,24,0,0,0,12,0,5,23,0,0,0,0,93,0,2,0,0.9,9.2,0,90,0,0,7,0,0,0,0,6,0,10,1,93513,0,0,0,2,2,0,1,1406,4223,2817,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,27,0,0,0,12,0,2,23,0,0,1,0,101,0,1,0,2.4,23.6,0,90,0,0,12,0,0,0,0,7,0,11,3,90454,0,0,0,1,1,0,3,-3545,1621,5166,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,19,0,0,1,18,0,0,18,0,0,0,0,111,0,1,0,3.1,31,0,90,0,0,20,0,0,0,0,14,0,12,4,99308,0,0,0,1,1,0,4,6143,8173,2030,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,35,0,0,0,20,0,0,15,0,0,0,0,121,0,1,0,3.2,31.8,0,90,0,0,2,0,0,0,0,13,0,13,5,100630,0,0,0,2,1,0,3,544,3453,2909,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,30,0,0,0,13,0,1,17,0,0,1,0,131,0,2,0,2.3,23.4,0,90,0,0,17,0,0,0,0,7,0,14,4,101270,0,0,0,2,4,0,2,-51,1996,2047,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,32,0,0,0,22,0,1,23,0,0,0,0,145,0,2,0,2.5,24.6,0,90,0,0,14,0,0,0,0,12,0,15,5,103367,0,0,0,2,2,0,2,1130,3448,2318,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,38,0,0,1,22,1,1,27,0,0,0,0,151,0,0,0,0.6,6.4,0,90,0,0,10,0,0,0,0,7,0,16,0,124446,0,0,0,0,1,0,7,14441,16815,2374,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,28,0,0,0,14,0,1,26,0,0,1,0,167,0,3,0,2.1,20.6,0,90,0,0,16,0,0,0,0,9,0,17,4,135252,0,0,0,2,3,0,2,12049,15864,3815,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,38,0,0,0,11,0,2,22,0,0,0,0,171,0,1,0,1.3,13.2,0,90,0,0,4,0,0,0,0,7,0,18,1,142055,0,0,0,1,3,0,2,5500,10708,5208,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,36,0,0,0,16,0,1,30,0,0,0,0,181,0,1,0,2.2,22,0,90,0,0,3,0,0,0,0,7,0,19,2,140787,0,0,0,1,1,0,2,-1515,5777,7292,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,32,0,0,0,21,0,2,20,0,0,0,0,196,0,5,0,3.8,37.8,0,90,0,0,12,0,0,0,0,14,0,20,5,131962,0,0,0,1,5,0,1,-9063,2637,11700,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,38,0,0,0,18,0,0,21,0,0,0,0,201,0,1,0,2.8,28.2,0,90,0,0,9,0,0,0,0,18,0,21,3,137572,0,0,0,1,4,0,3,3101,10080,6979,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,33,0,0,0,15,0,0,26,0,0,0,0,220,0,1,0,1.7,17.2,0,90,0,0,19,0,0,0,0,10,0,22,2,132250,0,0,0,0,1,0,2,-6048,5364,11412,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,32,0,0,0,23,1,1,18,0,0,0,0,221,0,0,0,1.1,11.4,0,90,0,0,6,0,0,0,0,11,0,23,1,123855,0,0,0,0,2,0,6,-8983,2550,11533,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,28,0,0,0,11,0,1,23,0,0,0,0,231,0,1,0,0.8,8.4,0,90,0,0,5,0,0,0,0,10,0,24,1,137995,0,0,0,1,2,0,2,11546,16026,4480,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,38,0,0,1,28,0,3,25,0,0,0,0,248,0,3,0,7.1,70.8,0,90,0,0,13,0,0,0,0,10,0,25,9,130106,0,0,0,1,3,0,5,-6387,1726,8113,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,29,0,0,0,19,0,0,19,0,0,0,0,254,0,1,0,3.3,32.8,0,90,0,0,10,0,0,0,0,11,0,26,5,146892,0,0,0,2,1,0,3,13304,17037,3733,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,28,0,0,0,28,1,0,18,0,0,0,0,261,0,0,0,3.1,31.4,0,90,0,0,16,0,0,0,0,8,0,27,4,163702,0,0,0,0,2,0,7,6232,11467,5235,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,29,0,0,0,16,0,0,23,0,0,0,0,271,0,1,0,2.4,23.6,0,90,0,0,2,0,0,0,0,6,0,28,4,156556,0,0,0,1,5,0,3,2302,5783,3481,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,32,0,0,0,11,0,0,17,0,0,0,0,287,0,1,0,1.9,19.4,0,90,0,0,17,0,0,0,0,4,0,29,2,149525,0,0,0,1,1,0,2,-6959,2309,9268,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,31,0,0,2,29,1,0,16,0,0,0,0,291,0,0,0,3.1,31.2,0,90,0,0,14,0,0,0,0,9,0,30,4,146874,0,0,0,0,2,0,9,-3408,2521,5929,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,20,0,0,0,23,1,0,12,0,0,0,0,311,0,0,0,1,10.2,0,90,0,0,15,0,0,0,0,9,0,32,1,156501,0,0,0,0,2,0,6,7170,13360,6190,48,TRUE,0,0,1,1
2,Bernd_Leno_2,0,33,0,0,0,20,0,1,26,0,0,0,0,323,0,1,0,4.1,41.4,0,90,0,0,8,0,0,0,0,9,0,33,5,201274,1,0,0,0,1,0,3,36103,38855,2752,48,FALSE,0,0,1,1
2,Bernd_Leno_2,0,26,0,0,0,24,1,1,19,0,0,0,0,340,0,0,0,1.6,16.4,0,90,0,0,18,0,0,0,0,6,0,34,2,209355,0,0,0,1,0,0,6,12975,32881,19906,49,FALSE,0,0,1,1
2,Bernd_Leno_2,0,14,0,0,0,4,0,1,11,0,0,1,0,310,0,3,0,0,0,0,90,0,0,20,0,0,0,0,3,0,35,0,263807,0,0,0,1,3,0,1,47006,51276,4270,49,FALSE,0,0,1,1
2,Bernd_Leno_2,0,15,0,0,0,15,0,1,13,0,0,0,0,341,0,3,0,3.1,31.4,0,90,0,0,7,0,0,0,0,5,0,35,4,263807,0,0,0,3,2,0,2,47006,51276,4270,49,TRUE,0,0,1,1
2,Bernd_Leno_2,0,26,0,0,0,30,0,3,10,0,0,0,0,355,0,3,0,6.8,68,0,90,0,0,11,0,0,0,0,16,0,36,9,246862,0,0,0,0,3,0,4,-10178,2575,12753,49,FALSE,0,0,1,1
2,Bernd_Leno_2,0,22,0,0,0,15,0,1,17,0,0,0,1,361,0,1,0,3.2,31.6,0,90,0,0,3,0,0,0,0,8,0,37,4,254837,0,0,0,1,1,0,3,6482,11915,5433,49,TRUE,0,0,1,1
2,Bernd_Leno_2,0,32,0,0,0,15,0,1,22,0,0,0,0,372,0,1,0,2.6,26,0,90,0,0,4,0,0,0,0,10,0,38,3,251819,0,0,0,3,1,0,3,-2158,6049,8207,49,FALSE,0,0,1,1
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,6155,0,0,0,2,0,0,0,0,0,0,55,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,6682,0,0,0,2,3,0,0,-1179,120,1299,55,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,6226,0,0,0,1,3,0,0,-900,74,974,55,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,6016,0,0,0,3,2,0,0,-508,56,564,55,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,5961,0,0,0,2,1,0,0,-340,64,404,55,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,5935,0,0,0,0,2,0,0,-155,42,197,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,5909,0,0,0,0,2,0,0,-139,32,171,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,5869,0,0,0,5,1,0,0,-94,32,126,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,5882,0,0,0,1,3,0,0,-97,39,136,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,5890,0,0,0,2,2,0,0,-41,41,82,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,5900,0,0,0,1,1,0,0,-60,35,95,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,12,0,5911,0,0,0,1,1,0,0,-42,46,88,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,5928,0,0,0,2,1,0,0,-34,42,76,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,14,0,5944,0,0,0,2,4,0,0,-22,37,59,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,15,0,5977,0,0,0,2,2,0,0,-13,35,48,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,6103,0,0,0,0,1,0,0,85,195,110,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,92,0,0,0,11,0,6,85,0.7,0,0,0,167,2,3,0,3.4,26.2,0,90,0,0,16,0,0,0,0,8,0,17,0,8214,0,0,1,2,3,7,0,1641,1959,318,54,FALSE,0,1,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,11425,0,0,0,1,3,0,0,2718,3415,697,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,74,0,0,0,17,0,4,70,0.4,0,0,0,181,0,1,0,2.1,18.4,0,69,0,0,3,0,0,0,0,3,0,19,0,11448,0,1,0,1,1,2,2,-231,1560,1791,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,38,0,0,0,10,0,2,36,0.1,0,0,0,196,1,1,0,0.9,8.6,0,45,0,0,12,0,0,0,0,4,0,20,0,9579,0,0,0,1,5,0,1,-1944,258,2202,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,64,0,0,0,19,0,10,57,0.6,0,0,0,201,0,1,0,3.1,28.8,0,90,0,0,9,0,0,0,0,6,0,21,0,10847,0,1,0,1,4,2,2,802,1486,684,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,89,0,0,0,17,0,2,87,1.3,0,0,0,220,0,1,0,1.9,17.6,0,90,0,0,19,0,0,0,0,6,0,22,0,10271,0,1,0,0,1,0,2,-909,878,1787,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,32,0,1,3,41,1,17,27,0.4,0,0,0,221,1,0,1,10.4,69.8,0,90,0,0,6,0,0,0,0,3,0,23,0,10432,0,1,0,0,2,34,15,-168,491,659,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,0,24684,0,0,0,1,2,0,0,12643,19490,6847,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,36,0,0,0,26,0,10,32,0.2,0,0,0,248,1,3,1,9,57,0,90,0,0,13,0,0,0,0,2,0,25,0,19402,0,0,0,1,3,33,7,-4637,425,5062,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,41,0,0,1,25,0,14,37,0.1,0,0,0,254,0,1,0,4,40.2,0,90,0,0,10,0,0,0,0,7,0,26,0,37529,0,2,0,2,1,0,3,15374,19890,4516,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,17,0,0,0,3,0,2,15,0.1,0,0,0,261,0,0,0,0.3,2.8,0,34,0,0,16,0,0,0,0,1,0,27,0,63200,1,0,0,0,2,0,1,15398,21621,6223,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,69,0,0,1,30,0,8,65,1.4,0,0,0,271,1,1,1,7.3,53,0,90,0,0,2,0,0,0,0,4,0,28,0,52106,0,1,0,1,5,19,9,-2945,1612,4557,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,23,0,0,0,11,0,9,15,0,0,0,0,287,0,1,0,2.2,21.8,0,90,0,0,17,0,0,0,0,3,0,29,0,49219,0,0,0,1,1,0,2,-3089,2860,5949,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,39,0,0,0,24,1,4,32,10.4,0,0,0,291,1,0,0,3,17.6,1,90,0,0,14,0,0,0,0,2,0,30,0,48844,0,0,0,0,2,2,6,-1064,2519,3583,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,32,0,58537,0,0,0,0,2,0,0,6071,9408,3337,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,33,0,52891,0,0,0,0,1,0,0,-5465,1180,6645,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,57,0,0,3,30,1,8,55,0.3,0,0,0,340,1,0,0,2.5,24.4,0,90,0,0,18,0,0,0,0,5,0,34,0,48974,0,1,0,1,0,0,9,-4474,1264,5738,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,86,0,0,0,14,0,2,82,1.4,0,0,0,310,1,3,0,2.2,16.6,0,90,0,0,20,0,0,0,0,8,0,35,0,80862,0,0,0,1,3,4,1,27142,29053,1911,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,76,0,0,0,19,0,4,72,1.9,1,0,0,341,0,3,0,3.2,27.8,0,90,0,0,7,0,0,0,0,7,0,35,0,80862,2,2,0,3,2,2,1,27142,29053,1911,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,23,0,0,0,9,0,3,19,10,0,0,0,355,0,3,0,1.9,9,1,45,0,0,11,0,0,0,0,7,0,36,0,69896,0,1,0,0,3,0,0,-6667,1057,7724,54,FALSE,0,0,1,2
3,Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,0,61638,0,0,0,1,1,0,0,-8414,855,9269,54,TRUE,0,0,1,2
3,Laurent_Koscielny_3,0,34,0,0,0,13,0,7,33,0.2,0,0,0,372,0,1,0,1.7,16.8,0,56,0,0,4,0,0,0,0,3,0,38,0,57510,0,0,0,3,1,0,1,-4078,992,5070,54,FALSE,0,0,1,2
